"name","address","longitude","latitude","bike_stands","available_bike_stands","available_bikes"
"15006 - CHERCHE MIDI","FACE AU 138 RUE DU CHERCHE MIDI - 75015 PARIS",2.31775657923,48.8445759639,36,33,3
"14010 - JEAN MOULIN ALESIA","12 AVENUE JEAN MOULIN - 75014 PARIS",2.32576033285,48.8274269001,39,25,14
"08056 - WAGRAM","21 RUE BEAUJON - 75008 PARIS",2.29655534248,48.8753776475,11,9,2
"05032 - PANTHEON CARMES","2 RUE VALETTE - 75005 PARIS",2.34649965376,48.8469867528,37,33,4
"13104 - GARE D'AUSTERLITZ","FACE 109 QUAI D'AUSTERLITZ - 75013 PARIS",2.36558566558,48.8437904773,27,1,26
"13028 - GOUTHIERE","12 RUE GOUTHIERE - 75013 PARIS",2.351342,48.820507,33,15,18
"13002 - ARAGO","55 BD ARAGO - 75013 PARIS",2.34457514124,48.8348671796,22,16,6
"13033 - PORTE D'ITALIE","15 AVENUE DE LA PORTE D'ITALIE - 75013 PARIS",2.36021848094,48.8173123004,14,12,1
"31007 - PARIS 1 (MONTREUIL)","56 RUE DE PARIS - 93100 MONTREUIL",2.43256978185,48.85747779,25,25,0
"05001 - SAINT GERMAIN HARPE","32 RUE DE LA HARPE - 75005 PARIS",2.34370453672,48.85158134,43,4,39
"34004 - VOLTAIRE (SAINT OUEN)","1 RUE VOLTAIRE - 93400 SAINT OUEN",2.34224814466,48.9024997605,25,22,3
"21705 - HUGO (VANVES)","11 AVENUE VICTOR HUGO - 92170 VANVES",2.28881972951,48.8235996443,25,5,18
"20005 - RUE DE LAGNY SAINT MANDE","2 RUE REYNALDO HAHN - 75020 PARIS",2.41233032884,48.8492660436,19,18,1
"11007 - FAIDHERBE PALAIS DE LA FEMME","17 RUE JEAN MACE - 75011 PARIS",2.3830411772,48.853289319,63,48,15
"19110 - MACDONALD","180 Boulevard Macdonald - 75019 PARIS",2.3755,48.89869,30,23,7
"21306 - LAFAYETTE (ISSY LES MOULINEAUX)","PLACE LAFAYETTE - 92130 ISSY LES MOULINEAUX",2.26381634155,48.8297433877,62,21,41
"17022 - PLACE DE WAGRAM","67 BOULEVARD PEREIRE - 75017 PARIS",2.30411112453,48.8870706076,45,0,45
"35004 - ALLENDE (PANTIN)","AVENUE DE LA GARE - 93500 PANTIN",2.40057659385,48.8973289368,60,27,33
"12013 - RUE MONTGALLET","FACE 39 RUE MONTGALLET - 75012 PARIS",2.38959522722,48.8443126084,16,12,1
"13032 - MASSENA","163 AVENUE D'ITALIE - 75013 PARIS",2.35943293847,48.8198946181,26,11,15
"16041 - VERSAILLES","164 AVENUE DE VERSAILLES - 75016 PARIS",2.26383419115,48.8402193381,43,3,40
"43002 - LAGNY (VINCENNES)","1 BIS RUE DE LAGNY - 94300 VINCENNES",2.42619842213,48.848879019,25,23,2
"07010 - INVALIDES","FACE 3 RUE DE CONSTANTINE - 75007 PARIS",2.3148382795,48.860769958,65,62,2
"15071 - CHAMP DE MARS COTE 16EME","36 RUE DE SUFFREN - 75015 PARIS",2.29500791364,48.8548517488,22,15,7
"41201 - DE RICARD (FONTENAY SOUS BOIS)","RUE LOUIS-XAVIER DE RICARD - 94120 FONTENAY SOUS BOIS",2.47240877487,48.8463028607,41,30,11
"06004 - REGARD","19 RUE DU REGARD - 75006 PARIS",2.32697330559,48.8475178294,44,30,14
"21206 - PERI (MONTROUGE)","35/37 RUE GABRIEL PERI - 92120 MONTROUGE",2.32088453255,48.8182337326,50,44,4
"18014 - DOUDEAUVILLE LEON","26 RUE LEON - 75018 PARIS",2.35357337264,48.8883242185,13,11,2
"08003 - GALILLE","63 RUE GALILEE - 75008 PARIS",2.29852826568,48.8717051914,17,14,2
"07102 - SAINTE CLOTHILDE","FACE 19 RUE CASIMIR PERIER - 75007 PARIS",2.31914905258,48.8578291107,42,37,5
"10027 - DUNKERQUE","4 RUE DE DUNKERQUE - 75010 PARIS",2.35837919245,48.8793551032,19,17,2
"16108 - SABLONS","40 RUE DES SABLONS - 75016 PARIS",2.28189073658,48.8638751313,35,16,19
"05035 - BUFFON AUSTERLITZ","1 RUE BUFFON - 75005 PARIS",2.36374844464,48.8431581782,24,1,23
"41101 - DOUMER (ARCUEIL)","FACE AU 11 AVENUE PAUL DOUMER - 94110 ARCUEIL",2.33671040255,48.8063800103,25,4,21
"10016 - VILLEMIN","29 RUE DES RECOLLETS - 75010 PARIS",2.3598012386,48.8750346559,16,12,4
"23002 - FRANCE (LEVALLOIS)","157 ANATOLE FRANCE - 92300 LEVALLOIS",2.27917948879,48.8983498515,50,5,45
"23005 - BRIAND (LEVALLOIS)","152 RUE ARISTIDE BRIAND - 92300 LEVALLOIS",2.29683625151,48.8960510464,25,12,12
"19124 - ALEXANDER FLEMMING","RUE ALEXANDER FLEMMING - 75019 PARIS",2.40317936797,48.8817697939,31,29,1
"41605 - GENERAL DE GAULLE 2 (SAINT MANDE)","120 AVENUE GENERAL DE GAULLE - 94160 SAINT MANDE",2.41890759472,48.8360886795,22,8,14
"22001 - CHATEAU (NEUILLY)","26 BOULEVARD DU CHATEAU - 92200 NEUILLY",2.27016722527,48.8905119135,25,13,12
"16037 - MOLITOR - MICHEL ANGE","35 RUE MOLITOR - 75016 PARIS",2.26211277357,48.8451820815,52,4,47
"10007 - CHATEAU D'EAU","57 RUE DU CHATEAU D'EAU - 75010 PARIS",2.35548939017,48.8724299733,19,0,18
"16031 - BOULAINVILLIERS","51 RUE DES VIGNES - 75016 PARIS",2.27518841467,48.8561507434,20,18,2
"21101 - VALITON (CLICHY)","4 RUE DE VALITON - 92110 CLICHY",2.29784000737,48.9024924515,25,3,22
"14103 - MAINE LIANCOURT","132 / 136 AVENUE DU MAINE - 75014 PARIS",2.32373144997,48.835064364,27,27,0
"43010 - JARRY (VINCENNES)","139 RUE DE LA JARRY - 94300 VINCENNES",2.45196030631,48.849744957,25,23,2
"14028 - PLAISANCE ALESIA","164 RUE ALESIA - 75014 PARIS",2.31515852905,48.8316397041,47,44,3
"12122 - POLYGONE","AVENUE DU POLYGONE - 75012 PARIS",2.43142108144,48.8354449162,50,29,21
"31012 - CARNOT (MONTREUIL)","35/37 RUE CARNOT - 93100 MONTREUIL",2.44152044245,48.855810311,25,19,6
"05005 - SAINT JACQUES GAY LUSSAC","27 RUE GAY LUSSAC - 75005 PARIS",2.34192394487,48.8447302561,24,21,3
"12031 - LAME","49 RUE GABRIEL LAME - 75012 PARIS",2.38547848656,48.8351380507,36,1,35
"22012 - MICHELIS (NEUILLY)","32 RUE DE MADELEINE MICHELIS - 92200 NEUILLY",2.27740638128,48.8827499155,25,0,25
"16110 - OCTAVE FEUILLET","4-6 RUE OCTAVE FEUILLET - 75016 PARIS",2.27312852714,48.8609983661,21,21,0
"15042 - FARMAN","61 RUE HENRY FARMAN - 75015 PARIS",2.27139647246,48.8337338302,21,18,3
"13001 - PORT ROYAL","51 BOULEVARD PORT ROYAL - 75013 PARIS",2.34466404343,48.837727921,18,18,0
"02012 - QUATRE SEPTEMBRE","10 RUE DE CHOISEUL - 75002 PARIS",2.33603945554,48.869969734,42,11,31
"08055 - TERNES COURCELLES","87 BD COURCELLES - 75008 PARIS",2.29929600386,48.8781888764,29,26,3
"15059 - CITROEN","RUE BALARD - 75015 PARIS",2.27801857157,48.8407143644,64,35,27
"11019 - CHARONNE PHILIPPE AUGUSTE","156 RUE DE CHARONNE - 75011 PARIS",2.39054639062,48.855603162,32,31,1
"08016 - SQUARE LOUIS XVI","DEV 32 RUE PASQUIER - 75008 PARIS",2.32365883074,48.873204401,39,21,18
"20119 - SQUARE DE MENILMONTANT","138 RUE DE MENILMONTANT - 75020 PARIS",2.39669061288,48.8701364587,25,25,0
"10021 - MARCHE ST QUENTIN","4 RUE DES PETITS HOTELS - 75010 PARIS",2.35451144564,48.8773560577,15,11,4
"17044 - PORTE DE SAINT OUEN","1 AVENUE DE LA PORTE DE SAINT OUEN - 75017 PARIS",2.32851451022,48.8979224085,42,37,5
"42008 - CASANOVA (IVRY)","128 AVENUE DANIEL CASANOVA - 94200 IVRY",2.38420701356,48.8142062848,25,2,23
"12012 - REUILLY DIDEROT","71 BOULEVARD DIDEROT - 75012 PARIS",2.38570767222,48.8472963106,21,14,6
"20042 - PYRENEES ERMITAGE","300 RUE DES PYRENEES - 75020 PARIS",2.39173917378,48.8721573799,47,47,0
"07023 - BOURDONNAIS TOUR EIFFEL","QUAI BRANLY - 75007 PARIS",2.29559959845,48.8608977979,60,27,33
"17028 - PORTE DE COURCELLE","34 BOULEVARD DE REIMS - 75017 PARIS",2.29631993184,48.8888000206,36,1,35
"15103 - SQUARE DES CÉVENNES","01 RUE CAUCHY - 75015 PARIS",2.27510833206,48.8434172324,49,28,18
"21021 - PARADIS (BOULOGNE-BILLANCOURT)","FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT",2.2570058673,48.8331749589,40,38,2
"13038 - CHOISY POINT D'IVRY","28 AVENUE DE CHOISY - 75013 PARIS",2.36333471061,48.8219079688,24,12,12
"22101 - GARE ROUTIERE ( SAINT CLOUD)","GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD",2.22218923568,48.843126206,50,3,47
"21003 - JAURES 1 (BOULOGNE-BILLANCOURT)","2 BOULEVARD JEAN JAURES -  92100 BOULOGNE-BILLANCOURT",2.23701147134,48.8456381388,23,0,23
"13036 - TOLBIAC NATIONALE","86 RUE TOLBIAC - 75013 PARIS",2.36517760348,48.8269001997,36,27,6
"18029 - POTEAU","1 RUE EMILE BLEMONT - 75018 PARIS",2.34154133909,48.8945309045,38,26,12
"43401 - GARE RER (JOINVILLE)","PARC DU STATIONNEMENT / GARE RER - 94340 JOINVILLE-LE-PONT",2.4640255047,48.8199541012,45,18,25
"08017 - ROCHER","14 RUE ROCHER - 75008 PARIS",2.32273156205,48.8760793292,64,1,59
"12105 - BERCY VILLOT","153 RUE DE BERCY - 75012 PARIS",2.37660562531,48.8419071533,35,31,4
"16105 - CREVAUX","1 RUE CREVAUX - 75016 PARIS",2.28114900769,48.8708094287,31,12,17
"09001 - POISSONNIERE","5 RUE DE BELLEFOND - 75009 PARIS",2.34856937339,48.8775014653,17,12,5
"19046 - PORTE DE PANTIN","3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS",2.3952894618,48.8890400681,33,11,22
"12018 - SAINT MANDE - FAVRE","5 AVENUE SAINT MANDE - 75012 PARIS",2.39593262721,48.8456092497,35,31,4
"07103 - BELGRADE","2 RUE DE BELGRADE - 75007 PARIS",2.30223912888,48.8560593101,20,5,15
"11046 - VOLTAIRE","8 place de la république - 75011 PARIS",2.36547,48.86681,18,0,18
"08108 - L'ISLY","10-12 RUE DE L'ISLY - 75008 PARIS",2.32529611781,48.8748231903,56,0,56
"31708 - NOISY (BAGNOLET)","116-118 RUE DE NOISY LE SEC - 93170 BAGNOLET",2.41513809225,48.8744577172,22,21,1
"10107 - MAGENTA PARE","9 RUE AMBROISE PARE - 75010 PARIS",2.35233950656,48.8819497432,47,45,2
"33005 - REPUBLIQUE 2 (AUBERVILLIERS)","FACE AU 106 AVENUE DE LA REPUBLIQUE - 93300 AUBERVILLIERS",2.38954750193,48.9063833981,32,4,28
"07024 - AVENUE RAPP","43 AVENUE RAPP - 75007 PARIS",2.30052833004,48.8581690435,31,8,23
"04017 - PLACE DE L'HOTEL DE VILLE","11 PLACE DE L'HOTEL DE VILLE - 75004 PARIS",2.351621,48.857232,14,3,11
"15002 - BOURDELLE","26 AVENUE DU MAINE - 75015 PARIS",2.32026394678,48.8430853175,17,13,4
"42005 - GAMBETTA (IVRY)","1 PLACE DE LEON GAMBETTA - 94200 IVRY",2.40238243434,48.8147064321,21,4,17
"21502 - VERDUN (SURESNES)","18 BIS RUE DE VERDUN / COUR MADELAINE - 92150 SURESNES",2.22747747677,48.8710030415,25,10,15
"09018 - PLACE PIGALLE","05 RUE DUPERRE - 75009 PARIS",2.33667963144,48.882070227,34,17,17
"21107 - SINCHOLLE (CLICHY)","RUE BERTRAND SINCHOLLE - 92110 CLICHY",2.3040405607,48.899359637,23,3,20
"15065 - HUMBERT","23 RUE EMILE ZOLA - 75015 PARIS",2.2800084119,48.846383773,63,5,58
"18048 - PORTE DE LA CHAPELLE","29 BOULEVARD NEY - 75018 PARIS",2.36087734923,48.8983850227,72,35,32
"16006 - RUE LAURISTON","60 RUE LAURISTON - 75016 PARIS",2.28991872284,48.8692602237,17,16,1
"21304 - BLUM (ISSY LES MOULINEAUX)","FACE 2 PLACE LEON BLUM - 92100 ISSY LES MOULINEAUX",2.26073641335,48.8209551079,20,7,13
"34008 - GARIBALDI (SAINT OUEN)","FACE AU 4 AVENUE GARIBALDI / AVENUE GABRIEL PERI - 93400 SAINT OUEN",2.33149745979,48.9057350761,25,23,2
"15045 - PLAINE","AVENUE DE LA PORTE DE LA PLAINE - 75015 PARIS",2.29258752255,48.8281749364,35,33,2
"10110 - LOUIS BLANC","10 RUE LOUIS BLANC - 75010 PARIS",2.36862871575,48.8793321747,31,29,1
"07020 - CLER","FACE 3 RUE DU CHAMP DE MARS - 75007 PARIS",2.30659853411,48.8566411001,57,0,57
"01020 - RIVOLI CONCORDE","2 RUE CAMBON - 75001 PARIS",2.32524904508,48.8662852212,40,14,26
"14120 - JOURDAN BARBOUX","7 RUE HENRI BARBOUX - 75014 PARIS",2.32680686991,48.8219553065,20,19,1
"15040 - MONCLAR","33 BIS RUE SAINT AMAND - 75015 PARIS",2.30885001547,48.8341171478,36,27,9
"00901 - PORT SOLFÉRINO (STATION MOBILE)","QUAI ANATOLE FRANCE - PONT SOLFERINO - 75007 PARIS",2.32442,48.86138,20,17,2
"17029 - PLACE AIMÉE MAILLART","29 RUE PIERRE DEMOURS - 75017 PARIS",2.29482820074,48.8814111012,36,4,32
"12032 - PORTE DOREE","1 PLACE EDOUARD RENARD - 75012 PARIS",2.40745551593,48.8355450436,35,5,30
"34009 - MAAR (SAINT OUEN)","RUE DORA MAAR / GARE RER - 93400 SAINT OUEN",2.32217124869,48.9052696294,26,19,7
"09009 - SQUARE MONTHOLON","26 RUE MONTHOLON - 75009 PARIS",2.3457855168,48.8766011714,21,2,18
"35006 - DELIZY (PANTIN)","FACE AU 23 RUE DELIZY - 93500 PANTIN",2.40908765273,48.8963319317,22,16,6
"17018 - MONCEAU","4 RUE DE THANN - 75017 PARIS",2.30951238051,48.8811619836,17,5,12
"09008 - TOUR D'AUVERGNE","24 RUE D'AUVERGNE - 75009 PARIS",2.34369843072,48.8791617778,17,0,16
"31002 - REPUBLIQUE (MONTREUIL)","38 RUE DE LA REPUBLIQUE - 93100 MONTREUIL",2.41930708875,48.8528141913,25,22,3
"20116 - HAIES REUNION","53 RUE DES HAIES - 75020 PARIS",2.40242616224,48.8538689677,22,19,3
"18011 - HERBERT","85 RUE PAJOL - 75018 PARIS",2.36342901628,48.8928457112,35,13,21
"13005 - ARAGO CORDELIERE - VERSION 2","2 RUE DES CORDELIERES - 75013 PARIS",2.3485724617,48.835480719,47,10,37
"16042 - PORTE DE SAINT CLOUD","120 BOULEVARD MURAT - 75016 PARIS",2.25797257271,48.83755526,56,3,53
"33009 - FELIX (AUBERVILLIERS)","120 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS",2.37883847406,48.9078857573,33,9,24
"07001 - DUROC","63 BOULEVARD DES INVALIDES - 75007 PARIS",2.31618388673,48.8477698568,45,30,13
"19022 - BOLIVAR","53 RUE DE MEAUX - 75019 PARIS",2.37340476716,48.8814473211,23,20,0
"18041 - MARTYRS 2","FACE 112 BOULEVARD DE ROCHECHOUART - 75018 PARIS",2.34065184962,48.882194204,20,13,6
"16016 - PAUL DOUMER / LA TOUR","53 AVENUE PAUL DOUMER - 75016 PARIS",2.28084048191,48.8601161096,33,31,1
"14104 - LOSSERAND BOYER-BARRET","4 RUE BOYER BARRET - 75014 PARIS",2.317377,48.833139,22,22,0
"32602 - POULMARCH (LES LILAS)","7 RUE JEAN POULMARCH - 93260 LES LILAS",2.41616066183,48.8794000532,56,53,3
"10017 - GARE DE L'EST SAINT LAURENT","1 RUE DE LA FIDELITE - 75010 PARIS",2.3567967652,48.8745750368,13,2,11
"12033 - SAINT EMILION","FACE 28 RUE FRANCOIS TRUFFAUT - 75012 PARIS",2.3861331687,48.8335083325,66,3,63
"14107 - PORTE DE MONTROUGE 2","2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS",2.32293685711,48.8234163005,33,22,11
"21303 - ILES (ISSY LES MOULINEAUX)","ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX",2.24966529829,48.823450547,31,0,31
"20029 - PORTE DES LILAS","57 RUE DES FRERES FLAVIEN - 75020 PARIS",2.41104629853,48.8780992764,25,25,0
"06027 - VAUGIRARD DESGOFFE","2 RUE BLAISE DESGOFFE - 75006 PARIS",2.32424057814,48.8461298915,31,1,30
"10012 - VINAIGRIERS","58 RUE DES VINAIGRIERS - 75010 PARIS",2.35932361343,48.8732678412,24,6,18
"14116 - ROMAIN ROLLAND","49-51 BD ROMAIN ROLLAND - 75014 PARIS",2.32300304092,48.8203236461,12,5,7
"16038 - RUE MOLITOR","RUE MOLITOR - 75016 PARIS",2.2657241479,48.8450971265,34,8,25
"16029 - MAISON DE RADIO FRANCE","1 RUE GROS - 75016 PARIS",2.27769726945,48.8513599126,45,24,21
"05021 - JUSSIEU","41 RUE JUSSIEU - 75005 PARIS",2.35339837969,48.8471846412,36,0,36
"11040 - TEMPLE JEAN PIERRE TIMBAUD","18 BD DU TEMPLE - 75011 PARIS",2.36613637425,48.8644201417,36,2,34
"21211 - MARNE (MONTROUGE)","100 AVENUE DE LA MARNE - 92120 MONTROUGE",2.30316988763,48.8117498213,38,30,8
"41203 - STALINGRAD (FONTENAY SOUS BOIS)","14 AVENUE STALINGRAD - 94120 FONTENAY SOUS BOIS",2.45552917211,48.8501252321,51,47,4
"31706 - CHATEAU (BAGNOLET)","RUE DU CHATEAU - 93170 BAGNOLET",2.41562220418,48.8630254923,25,25,0
"10010 - JACQUES BONSERGENT","FACE 8 PLACE JACQUES BONSERGENT - 75010 PARIS",2.36114143657,48.8709999898,33,2,30
"18025 - MAIRIE DU 18 EME","81 RUE MONT-CENIS - 75018 PARIS",2.34451792116,48.8929256534,39,30,8
"20122 - DAVOUT VITRUVE","98 RUE VITRUVE - 75020 PARIS",2.40875842782,48.860240121,22,22,0
"08103 - D'ARTOIS BERRY","31 RUE D'ARTOIS - 75008 PARIS",2.30629955027,48.8737943184,23,21,2
"12003 - QUAI DE LA RAPEE","FACE 98 QUAI DE LA RAPEE - 75012 PARIS",2.36689679377,48.8458869464,69,6,63
"08049 - DUNANT","42 AVENUE GEORGE V - 75008 PARIS",2.30083026142,48.8704378054,22,20,1
"15001 - ARRIVEE","8 RUE DE L'ARRIVEE - 75015 PARIS",2.32245193747,48.8437488892,43,14,29
"14112 - FAUBOURG SAINT JACQUES CASSINI","24 RUE MECHAIN - 75014 PARIS",2.33798034198,48.835867721,16,16,0
"02002 - MONTORGUEIL ETIENNE MARCEL","32 RUE ETIENNE MARCEL - 75002 PARIS",2.34628211167,48.8645823775,28,4,24
"21203 - BRIAND (MONTROUGE)","PLACE JULES FERRY / AVENUE ARISTIDE BRIAND - 92120 MONTROUGE",2.32568062304,48.8125109082,28,27,1
"01019 - SAINT HONORE VENDOME","237 RUE SAINT HONORE - 75001 PARIS",2.32828818572,48.8666980085,14,9,5
"09003 - PLACE BARBÈS","PLACE BARBES - 75009 PARIS",2.34904085503,48.8836531972,25,25,0
"42002 - GARE (IVRY)","VIS-A-VIS DU 17 RUE DE LA GARE - 94200 IVRY SUR SEINE",2.39200163582,48.8149264672,21,1,20
"01004 - MARGUERITE DE NAVARRE","12 RUE DES HALLES - 75001 PARIS",2.34675666755,48.8598963144,36,0,35
"20024 - GAMBETTA - PÈRE LACHAISE","11 RUE MALTE BRUN - 75020 PARIS",2.39822866728,48.8642956962,29,12,17
"18020 - RUISSEAU","31 RUE FRANCOEUR - 75018 PARIS",2.34001458544,48.8910412326,18,17,1
"06002 - SAINT PÈRES","1 RUE SAINT BENOIT - 75006 PARIS",2.33344522003,48.8554999844,23,4,19
"14034 - RUE DE L OUEST CHATEAU","48 RUE DE L'OUEST - 75014 PARIS",2.31939214392,48.8361728601,24,24,0
"17020 - NICARAGUA","49 RUE JOUFFROY D'ABBANS - 75017 PARIS",2.30708321666,48.8850699437,26,15,11
"18008 - SQUARE LEON","FACE 36 RUE CAVE - 75018 PARIS",2.35321307162,48.8866670264,33,31,2
"20026 - PELLEPORT","121 AVENUE GAMBETTA - 75020 PARIS",2.40097662355,48.867925154,33,33,0
"31701 - BERTON (BAGNOLET)","3 RUE RAOUL BERTON - 93170 BAGNOLET",2.41781693474,48.868453299,53,34,1
"11003 - ROQUETTE DALLERY","29 RUE KELLER - 75011 PARIS",2.37524034703,48.8555128613,32,2,28
"01025 - TEMPLE DE L'ORATOIRE","2 RUE DE L'ORATOIRE - 75001 PARIS",2.34005523282,48.8613894683,18,4,14
"08009 - SAINT LAZARE RER","1 RUE DE L'ISLY - 75008 PARIS",2.32648148622,48.874808025,28,1,27
"32606 - GARDE CHASSE (LES LILAS)","49 RUE DU GARDE CHASSE - 93260 LES LILAS",2.41891236965,48.8832402516,25,25,0
"11104 - CHARONNE DU BUREAU","170 RUE DE CHARONNE - 75011 PARIS",2.39253252663,48.8559437796,20,20,0
"09024 - LAFAYETTE TAITBOUT","27 RUE TAITBOUT - 75009 PARIS",2.33529683977,48.8733858054,53,23,28
"19034 - PANTIN","20 AVENUE DE LA PORTE DE PANTIN - 75019 PARIS",2.39781364219,48.8903419552,52,25,27
"08035 - NARVICK","54 RUE DE LA BIENFAISANCE - 75008 PARIS",2.31316505436,48.8765999408,45,42,3
"13029 - ITALIE","30 AVENUE D'ITALIE - 75013 PARIS",2.35618336918,48.8290320407,40,39,1
"02021 - CLERY","4 RUE DE CLERY - 75002 PARIS",2.34452661511,48.8674674415,43,22,21
"22004 - CHARLES DE GAULLE (NEUILLY)","162 AVENUE CHARLES DE GAULLE - 92200 NEUILLY",2.26153081999,48.8847072934,28,24,4
"15017 - PROCESSION","7 PLACE FALGUIERE - 75015 PARIS",2.31046623803,48.8363338618,21,21,0
"22014 - HUGO (NEUILLY)","35 BOULEVARD VICTOR HUGO - 92200 NEUILLY",2.27807242437,48.8878010686,25,1,24
"41601 - GENERAL DE GAULLE (SAINT MANDE)","86 AVENUE DU GENERAL DE GAULLE - 94160 SAINT MANDE",2.4174104354,48.8390304318,24,15,9
"31010 - STALINGRAD (MONTREUIL)","67-69 RUE DE STALINGRAD - 93100 MONTREUIL",2.44498742534,48.8568111231,44,41,3
"14124 - PORTE D'ARCUEIL","AVENUE DAVID WEIL - 75014 PARIS",2.33378529043,48.8211117705,24,23,1
"13514 - GARE D'AUSTERLITZ 2","9 BOULEVARD DE L'HOPITAL - 75013 PARIS",2.36346863686,48.8418361736,19,2,17
"42707 - OKABE (LE KREMLIN-BICETRE)","51 avenue de Fontainebleau - 94270 Le Kremlin-Bicetre",2.36180984825,48.8123678294,25,23,2
"21701 - LARMEROUX (VANVES)","FACE 5 BIS RUE LARMEROUX - 92170 VANVES",2.28098948048,48.8169399113,28,26,2
"06108 - SAINT ROMAIN CHERCHE MIDI","20 RUE SAINT ROMAIN - 75006 PARIS",2.32128942101,48.8470300806,16,16,0
"13035 - IVRY TOLBIAC","116 AVENUE DE CHOISY - 75013 PARIS",2.36023184076,48.8259701364,22,5,16
"20111 - L'ISLE ADAM PYRENÉES","60 RUE VILLIERS DE L'ISLE ADAM - 75020 PARIS",2.39622289099,48.8673622972,20,20,0
"20118 - ORTEAUX MOURAUD","100 RUE DES ORTEAUX - 75020 PARIS",2.40876290776,48.8555864285,23,22,1
"01008 - LOUVRE / COQUILLERE","9 rue COQUILLIERE 75001 PARIS",2.34260946382,48.8635805065,22,0,21
"05110 - LACEPEDE","27 RUE LACEPEDE - 75005 PARIS",2.35190222528,48.8438603532,23,16,7
"31705 - CHAMPEAUX (BAGNOLET)","RUE DES CHAMPEAUX (PRES DE LA GARE ROUTIERE) - 93170 BAGNOLET",2.41617072443,48.864527821,50,47,3
"20040 - PARC DE BELLEVILLE","57 & 36 RUE JULIEN LACROIX - 75020 PARIS",2.38422247271,48.8703936716,26,24,2
"33006 - KARMAN (AUBERVILLIERS)","FACE 143 RUE ANDRE KARMAN - 93300 AUBERVILLIERS",2.38505201824,48.910143671,29,26,3
"18042 - PIGALLE GERMAIN PILLON","FACE 36 BOULEVARD DE CLICHY - 75018 PARIS",2.33626263902,48.8827280905,21,17,3
"17008 - PORCHE POUCHET","7 PLACE ARNAUD TZANCK - 75017 PARIS",2.32247847786,48.8987737928,36,5,31
"05104 - BUFFON","47 RUE BUFFON - 75005 PARIS",2.35891268132,48.8419161798,55,12,42
"05002 - SAINT JACQUES","20 RUE SOMMERARD - 75005 PARIS",2.3450158353,48.8503104329,35,1,33
"05024 - PLACE MONGE","4 RUE DOLOMIEU - 75005 PARIS",2.35247243722,48.842735043,21,10,11
"13050 - QUAI PANHARD ET LEVASSOR","23 QUAI PANHARD ET LEVASSOR - 75013 PARIS",2.3844403546,48.8283698938,59,29,30
"19114 - MANIN SECRETAN","31 RUE MANIN - 75019 PARIS",2.37863702192,48.8792751957,20,20,0
"16030 - MIRABEAU","4 PLACE DE BARCELONE - 75016 PARIS",2.27355626497,48.84766571,55,13,38
"06103 - MEZIERES RENNES","16 RUE DE MEZIERES - 75006 PARIS",2.33044682028,48.8502970102,55,36,19
"14111 - DENFERT-ROCHEREAU CASSINI","18 RUE CASSINI - 75014 PARIS",2.33598303047,48.8375492922,24,23,1
"09036 - ATHENES CLICHY","4 RUE D'ATHENES - 75009 PARIS",2.32956021946,48.8781137879,20,12,7
"05013 - ULM ERASME","13 RUE ERASME - 75005 PARIS",2.34459664993,48.8425479497,20,19,1
"17025 - COURCELLES","2 RUE DE CHAZELLES - 75017 PARIS",2.30346740669,48.8794303755,35,29,6
"20032 - AMANDIERS","55 RUE DES CENDRIERS - 75020 PARIS",2.38935041243,48.866295106,12,9,3
"15070 - BLANC","88 RUE BALARD - 75015 PARIS",2.27827419306,48.8386338715,36,4,32
"15105 - SUFFREN FÉDÉRATION","84 RUE DE LA FEDERATION - 75015 PARIS",2.29787643147,48.8527667435,24,7,17
"08054 - HOCHE ALBRECHT","10 AVENUE BERTHIER ALBRECHT - 75008 PARIS",2.30130313831,48.8761403983,32,19,12
"07009 - ASSEMBLEE NATIONALE","FACE 119 RUE DE LILLE - 75007 PARIS",2.3201312769,48.8613738909,62,54,8
"04009 - VILLAGE SAINT PAUL","6 RUE SAINT PAUL - 75004 PARIS",2.36087834343,48.8527259722,28,6,22
"16104 - PAUL VALÉRY","26-32 RUE PAUL VALERY - 75016 PARIS",2.28886639604,48.8713610398,34,29,4
"19035 - PORTE CHAUMONT","RUE SIGMUND FREUD / PORTE CHAUMONT - 75019 PARIS",2.39784641538,48.8857332999,21,2,19
"02022 - BONNE NOUVELLE SAINT FIACRE","20 RUE SAINT FIACRE - 75002 PARIS",2.34590581139,48.8707827795,36,21,15
"20035 - PYRENEES","262 RUE DES PYRENEES - 75020 PARIS",2.39503998122,48.8694128912,26,26,0
"17107 - BERTHIER STUART MERRIL","182 BOULEVARD BERTHIER - 75017 PARIS",2.29323415107,48.8859131283,36,1,35
"20023 - PELLEPORT BELGRAND","44 RUE PELLEPORT - 75020 PARIS",2.40398083638,48.8650008185,15,12,3
"11009 - RUE DES BOULETS","45 RUE DES BOULETS - 75011 PARIS",2.38902165058,48.8521930954,23,0,22
